FID_J09229EDC426947CC981F6871CF,GEO_ID,STATE,COUNTY,TRACT,BLKGRP,NAME,LSAD,CENSUSAREA,TARGET_FID,B25024e1,B25024m1,B25024e10,B25024m10,B25033e1,B25033m1,B25033e2,B25033m2,B25033e6,B25033m6,B25033e8,B25033m8,B25033e12,B25033m12,JoinID,TotalPopInMobileHomes,GEO_ID_1,STATE_1,COUNTY_1,TRACT_1,BLKGRP_1,NAME_1,LSAD_1,CENSUSAREA_1,FID_CA_SHP_CA_SHP_0,Shape__Area,Shape__Length,AnalysisArea
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650427061,6,65,42706,1,1,BG,1.25100005,983,4707135.10546875,8729.24835225,1.25195921
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650427063,6,65,42706,3,3,BG,0.199,985,739201.22265625,4303.2518587,0.19661626
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650427064,6,65,42706,4,4,BG,0.22,986,827803.59375,3894.91587942,0.22015114
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650427142,6,65,42714,2,2,BG,0.23199999,988,846906.10546875,4811.07516153,0.22586326
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650427161,6,65,42716,1,1,BG,0.26300001,989,1299883.71484375,5890.71349422,0.34662128
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650427231,6,65,42723,1,1,BG,0.76700002,990,2884117.04296875,9658.25484707,0.76804052
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650427301,6,65,42730,1,1,BG,2.59699988,992,9770218.578125,14148.77254352,2.60048418
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650427332,6,65,42733,2,2,BG,0.88300002,993,3254852.15234375,7265.71168174,0.86800868
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650427402,6,65,42740,2,2,BG,0.16500001,994,600427.79296875,3523.82860912,0.15994781
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650429032,6,65,42903,2,2,BG,2.9000001,997,10911232.8984375,15546.31159451,2.90340641
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650430012,6,65,43001,2,2,BG,0.32699999,998,1209868.1796875,6414.9944359,0.3227025
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650430032,6,65,43003,2,2,BG,0.15099999,999,565667.78125,3121.1451872,0.15084643
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650430061,6,65,43006,1,1,BG,0.41100001,1000,1544761.79296875,6083.67129105,0.41203064
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650430072,6,65,43007,2,2,BG,0.84200001,1001,3165758.1875,8085.79578104,0.84320875
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650430092,6,65,43009,2,2,BG,0.80400002,1002,3009577.38671875,7003.92142215,0.80215998
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432062,6,65,43206,2,2,BG,0.091,1003,331064.80859375,2255.44692513,0.08850146
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432271,6,65,43227,1,1,BG,0.244,1007,907365.109375,3979.67946465,0.24244755
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432281,6,65,43228,1,1,BG,0.168,1008,615262.6640625,3288.08700893,0.16447773
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432292,6,65,43229,2,2,BG,0.292,1009,1139103.3515625,4212.82075825,0.30438741
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432401,6,65,43240,1,1,BG,0.70700002,1010,2626436.10546875,7944.81027643,0.70160867
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432421,6,65,43242,1,1,BG,1.83700001,1011,6847073.19140625,14836.02040249,1.82973624
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432543,6,65,43254,3,3,BG,0.39700001,1014,1459617.7421875,5360.52872368,0.3911549
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432642,6,65,43264,2,2,BG,0.271,1016,1020084.34375,5287.06611838,0.27318703
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060250121004,6,25,12100,4,4,BG,0.403,1652,1460953.76171875,5029.3874812,0.39847809
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060250122001,6,25,12200,1,1,BG,0.68300003,1653,2495417.44921875,8469.09900082,0.6807255
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060250122002,6,25,12200,2,2,BG,0.223,1654,816803.5,4304.67793295,0.22279966
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060250122003,6,25,12200,3,3,BG,0.94400001,1655,3553548.21875,10487.55026574,0.96955557
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060250123021,6,25,12302,1,1,BG,1.85699999,1657,24808553.79296875,24657.73739377,6.65649477
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060250101022,6,25,10102,2,2,BG,0.61900002,1793,2293849.13671875,8003.50508027,0.61951605
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060250101024,6,25,10102,4,4,BG,0.56900001,1794,2106792.640625,6306.43721951,0.5689202
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060250104004,6,25,10400,4,4,BG,1.15600002,1796,4268845.46484375,9390.35832641,1.15636156
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060250105002,6,25,10500,2,2,BG,0.15700001,1797,579172.73828125,3320.24800624,0.15692402
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060250106003,6,25,10600,3,3,BG,0.405,1798,1486595.72265625,5336.37461945,0.40283633
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060250109002,6,25,10900,2,2,BG,0.215,1800,735143.7734375,4688.73788688,0.19991127
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060250109004,6,25,10900,4,4,BG,0.2,1801,689746.984375,3870.56954113,0.18757302
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060250111003,6,25,11100,3,3,BG,0.46700001,1803,1706907.171875,7163.16804716,0.46442143
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060250113003,6,25,11300,3,3,BG,0.20999999,1804,772073.9765625,3578.97124101,0.21034573
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060250114002,6,25,11400,2,2,BG,0.177,1805,650851.0078125,3949.26390854,0.17711437
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060250115002,6,25,11500,2,2,BG,0.114,1806,419334.78125,2778.91052954,0.11408156
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060250116001,6,25,11600,1,1,BG,0.17,1807,647325.98828125,3224.85019326,0.17616301
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060250117001,6,25,11700,1,1,BG,0.292,1808,1081683.71484375,4207.2020975,0.29441171
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060250120012,6,25,12001,2,2,BG,0.068,1812,251942.203125,2373.11706107,0.0687361
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060250121002,6,25,12100,2,2,BG,0.219,1813,787938.953125,4160.066036,0.21495338
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650304003,6,65,30400,3,3,BG,0.161,2512,591555.28515625,3309.90433311,0.15669379
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650305012,6,65,30501,2,2,BG,0.169,2515,637984.4609375,3250.50804175,0.16897555
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650305022,6,65,30502,2,2,BG,0.099,2517,361725.921875,2765.32441346,0.09580313
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650305033,6,65,30503,3,3,BG,0.044,2519,167180.203125,1658.00557508,0.04427519
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650306021,6,65,30602,1,1,BG,0.49000001,2522,1844122.51171875,7119.46507575,0.48872776
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650306033,6,65,30603,3,3,BG,0.23999999,2527,926786.87890625,4450.77165231,0.24560367
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650307003,6,65,30700,3,3,BG,0.18000001,2534,678324.015625,3581.35291897,0.17970653
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432653,6,65,43265,3,3,BG,0.78899997,2611,2982134.89453125,11169.64945379,0.79871819
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432661,6,65,43266,1,1,BG,0.147,2770,558337.87109375,3466.96752699,0.14946896
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432701,6,65,43270,1,1,BG,0.38299999,2773,1441658.28515625,5761.40157741,0.3851937
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650432913,6,65,43291,3,3,BG,0.28799999,2776,1093479.203125,5013.60600918,0.29242175
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650433061,6,65,43306,1,1,BG,0.442,2777,1653631.41015625,8880.18433634,0.44045132
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650433071,6,65,43307,1,1,BG,0.33199999,2778,1242532.44140625,4971.86930464,0.33096861
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650433102,6,65,43310,2,2,BG,0.36500001,2780,1382878.1171875,5747.18340146,0.36821622
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650433171,6,65,43317,1,1,BG,0.33000001,2783,1247338.734375,4800.30140853,0.33228823
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650434051,6,65,43405,1,1,BG,0.289,2786,1086580.94140625,5727.38696937,0.28931578
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650435031,6,65,43503,1,1,BG,0.66799998,2787,2500577.4921875,6656.72675658,0.66587171
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650435121,6,65,43512,1,1,BG,0.616,2791,2316479.6328125,7783.73380403,0.6163944
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650439002,6,65,43900,2,2,BG,0.233,2799,882970.4453125,4075.57962372,0.23407784
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650441032,6,65,44103,2,2,BG,0.88300002,2801,3335902.796875,9645.33338717,0.88446652
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650444051,6,65,44405,1,1,BG,1.04700005,2803,3902179.38671875,8816.49323241,1.03908836
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650445072,6,65,44507,2,2,BG,0.50800002,2805,1916332.33203125,5883.27487077,0.5077951
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650445102,6,65,44510,2,2,BG,0.38,2806,1431481.3671875,4886.238054,0.37930168
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650445161,6,65,44516,1,1,BG,2.13899994,2934,8019137.6875,12828.6023746,2.12559433
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650446021,6,65,44602,1,1,BG,0.19400001,2936,731774.42578125,3886.23397431,0.19441963
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650446061,6,65,44606,1,1,BG,0.99199998,2938,3719140.7265625,9692.69032786,0.98834621
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650449071,6,65,44907,1,1,BG,0.255,2941,961982.07421875,4883.01547492,0.25577184
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650449162,6,65,44916,2,2,BG,0.249,2944,941432.21484375,3881.19067169,0.25041243
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650449182,6,65,44918,2,2,BG,0.61000001,2945,2567864.3984375,7155.42496814,0.68361971
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650449192,6,65,44919,2,2,BG,1.01199996,2946,3805882.46484375,7804.30509918,1.01292016
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650449262,6,65,44926,2,2,BG,0.2,2950,751854.484375,3524.12853139,0.19985135
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650451031,6,65,45103,1,1,BG,0.398,2953,1703709.015625,6174.70261299,0.45343624
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650451033,6,65,45103,3,3,BG,0.405,2954,1530597.33984375,5341.73755965,0.40760393
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650451082,6,65,45108,2,2,BG,0.523,2955,1962167.92578125,5904.60377247,0.52270931
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650451202,6,65,45120,2,2,BG,0.25,2958,930269.40234375,4651.42581851,0.24811691
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650452071,6,65,45207,1,1,BG,0.26100001,2960,981444.8359375,4744.57560028,0.26153159
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650452122,6,65,45212,2,2,BG,0.465,2962,1737789.3671875,5603.11435332,0.46293272
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650452154,6,65,45215,4,4,BG,0.442,2964,1644075.4375,5416.98068684,0.43796586
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650452241,6,65,45224,1,1,BG,0.63499999,2965,2403300.7578125,6809.28292108,0.64054159
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650452262,6,65,45226,2,2,BG,0.51800001,2966,1936476.359375,5915.41888679,0.51624862
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650452332,6,65,45233,2,2,BG,0.52100003,2967,1930499.9140625,6587.9895628,0.51400851
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650453023,6,65,45302,3,3,BG,0.134,2968,502286.78515625,3035.4673099,0.13378697
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650453043,6,65,45304,3,3,BG,0.83200002,2969,3091125.26953125,7472.7276877,0.82322415
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650456044,6,65,45604,4,4,BG,0.76099998,2971,2845419.1953125,7791.47870057,0.7605763
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650456061,6,65,45606,1,1,BG,1.98899996,2972,7458617.3203125,11613.46271462,1.9890797
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650456081,6,65,45608,1,1,BG,1.72500002,2973,6434166.25,11751.47531289,1.71730547
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650308002,6,65,30800,2,2,BG,0.124,3026,466370.37109375,3192.64679068,0.12354442
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650302003,6,65,30200,3,3,BG,0.121,3521,456111.8125,2958.80501896,0.12078184
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650303001,6,65,30300,1,1,BG,0.155,3522,582920.71875,4454.55562505,0.15435585
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650303005,6,65,30300,5,5,BG,0.076,3523,297206.72265625,2299.28939116,0.078692
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650310011,6,65,31001,1,1,BG,0.25999999,3548,986725.35546875,4921.59346718,0.26145824
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650310022,6,65,31002,2,2,BG,0.17,3562,638612.62109375,4590.5871746,0.16924411
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650311002,6,65,31100,2,2,BG,0.15099999,4016,573696.18359375,3349.96518679,0.15203335
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650312001,6,65,31200,1,1,BG,0.145,4017,550472.265625,3737.79836437,0.1458824
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650312004,6,65,31200,4,4,BG,0.27399999,4018,1033407.62109375,4065.26660686,0.27395526
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650314022,6,65,31402,2,2,BG,0.13,4020,490339.11328125,2984.85881645,0.12998452
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650315012,6,65,31501,2,2,BG,0.47099999,4021,1776602.49609375,5790.77447094,0.47107704
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650315015,6,65,31501,5,5,BG,0.09,4022,333246.07421875,2347.77460966,0.08834778
-1,,0,0,0,0,0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1500000US060650315023,6,65,31502,3,3,BG,0.266,4023,1003323.7734375,4010.10987121,0.2659496
